ID EMPRESA,NOMBRE EMPRESA,AÑO CARGUE,PERIODO CARGUE,NUAP,DEPARTAMENTO,MUNICIPIO,NUMERO DE SUSCRIPTORES ATENDIDOS,NUMERO DE SUSCRIPTORES PREDIO DESOCUPADO,COSTO DE RECOLECCION  Y TRANSPORTE,COSTO DE DISPOSICION FINAL,TONELADAS DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN ,TONELADAS MENSUALES DE RECHAZO DEL APROVECHAMIENTO DEL ÁREA DE PRESTACIÓN. ,TONELADAS MENSUALES DE BARRIDO Y LIMPIEZA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE LIMPIEZA URBANA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN-QNAZ,"TONELADAS MENSUALES EFECTIVAMENTE APROVECHADAS NO AFORADAS DE LA PERSONA PRESTADORA J DE RTA, REPORTADAS POR LAS ECA-QAJ. "
1967,ASEO CALDAS EMPRESA DE SERVICIOS PUBLICOS S.A.S. E.S.P.,2021,OCTUBRE,128605129,ANTIOQUIA,CALDAS,23490,32,158385.43,30817.93,1481.492,6.233,36.85,3.612,1441.03,98.546
732,EMPRESAS PUBLICAS DE ARMENIA ,2021,OCTUBRE,242463001,QUINDIO,ARMENIA,117972,2878,105140.08,45451.71,7018.89,2.12,88.51,237.93,6690.27,168.72
2361,ASEO SIDERENSE S.A.S. E.S.P.,2021,SEPTIEMBRE,310105380,ANTIOQUIA,LA ESTRELLA,19081,39,151429.27,30817.93,1888.599,3.369,60.815,6.471,1821.313,128.109
2199,ASEO GIRARDOTA S.A.S E.S.P.,2021,OCTUBRE,242105308,ANTIOQUIA,GIRARDOTA,14664,40,131026.14,30817.93,1071.67,0.283,24.982,7.97,1038.718,2.574
2044,INTERASEO S.A.S.  E.S.P.,2021,OCTUBRE,650108634,ATLANTICO,SABANAGRANDE,5851,15,108160.03,34970.91,788.48,0.028,38.497,12.205,737.778,0.504
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2021,SEPTIEMBRE,1577408296,ATLANTICO,GALAPA,10964,918,116066,26276,1032,0,64,2.46,965,0
1770,CARTAGÜEÑA DE ASEO TOTAL E.S.P.,2021,SEPTIEMBRE,1018476147,VALLE DEL CAUCA,CARTAGO,43403,1869,126870.11,40130.57,2705.41,0.61,119.32,12.5,2572.98,19.17
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2021,SEPTIEMBRE,366254874,NORTE DE SANTANDER,VILLA DEL ROSARIO,28913,3096,111778.35,28101.67,2350.89,0,58.91,2.76,2289.22,113.506
429,EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL LIBANO E.S.P.,2021,SEPTIEMBRE,1354773411,TOLIMA,LIBANO,8386,193,1850,750,485,12.13,63.9,4,501.33,62.42
21700,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS ASEO PLUS PEREIRA S.A E.S.P,2021,OCTUBRE,735466001,RISARALDA,PEREIRA,17695,18,110144.07,35903.31,793.61,0,23.9,23.38,312.22,288.64
23311,NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP,2021,OCTUBRE,438663190,QUINDIO,CIRCASIA,8332,73,139824.32,37823,463.43,0,16.49,1.78,445.16,1.71
27772,TRASH GLOBAL S.A. E.S.P.,2021,OCTUBRE,1124525286,CUNDINAMARCA,FUNZA,1,0,96845,32113,0.26,0,0,0,0.26,136.92
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2021,OCTUBRE,1234676130,VALLE DEL CAUCA,CANDELARIA,542,66,185331,24720,112.46,0,0,0,112.46,89.94
2044,INTERASEO S.A.S.  E.S.P.,2021,SEPTIEMBRE,1311641298,HUILA,GARZON,14678,248,170611.57,36267.2,1041.66,0,75.669,32.117,933.874,29.941
2239,ASOCIACION DE SOCIOS SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL BARRIO CARTAGENA FACATATIVA,2021,OCTUBRE,437225269,CUNDINAMARCA,FACATATIVA,520,1,17078.64,2639.71,5.295,0,0.106,0.53,5.295,0.59
25994,JAMUNDI ASEO SA ESP,2021,OCTUBRE,998376364,VALLE DEL CAUCA,JAMUNDI,51815,613,137198,35092,3887.6,0,143,0,3888,0
22341,PROMOVALLE S.A. ESP,2021,OCTUBRE,266176001,VALLE DEL CAUCA,CALI,751254,4112,140191,25337,50706.93,37.39,3891.77,0,46777.77,3971.74
23365,PROMOCALI S.A. E.S.P.,2021,SEPTIEMBRE,266276001,VALLE DEL CAUCA,CALI,751254,4112,140190.85,25337.17,50706.93,37.39,3891.77,0,46777.77,2919.71
41340,AGUAS DE LA PROSPERIDAD S.A.S. E.S.P.,2021,MAYO,1674725430,CUNDINAMARCA,MADRID,5199,281,69192.83,26138.08,172.49,0,6.76,0,172.49,205.97
251,EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA ESP -  META,2020,ENERO,2444750313,META,GRANADA,19285,283,84437,101463,1367.89,0,69.89,8.9,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2021,ENERO,1849068081,SANTANDER,BARRANCABERMEJA,67242,1565,103576,54675,4565.95,0,184.82,0,4381.13,769.43
29951,SERVI AMBIENTALES VALLE S.A. E.S.P.,2020,OCTUBRE,1394176001,VALLE DEL CAUCA,CALI,4633,491,163125,34012,254.38,0,13.59,0,,
2044,INTERASEO S.A.S.  E.S.P.,2021,NOVIEMBRE,649270742,SUCRE,SAN LUIS DE SINCE,6107,29,144443.14,41040.1,418.492,0.001,55.485,0,363.007,0.309
1876,EMPRESA METROPOLITANA DE ASEO DE PASTO S.A.  E.S.P. ,2021,NOVIEMBRE,966052001,NARINO,PASTO,113721,4473,97202.53,35366.49,9347.49,1.38,225.28,240.2,8880.63,185.39
25994,JAMUNDI ASEO SA ESP,2021,NOVIEMBRE,998376364,VALLE DEL CAUCA,JAMUNDI,51815,613,137198,35092,4030.6,0,143,0,3888,0
2044,INTERASEO S.A.S.  E.S.P.,2021,NOVIEMBRE,650208433,ATLANTICO,MALAMBO,14869,63,109598.78,34970.91,3372.905,0.024,222.888,18.527,3131.49,378.317
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2021,NOVIEMBRE,440705360,ANTIOQUIA,ITAGUI,1250,1,136659.29,24549.1,234.85,9.23,4.14,0,234.85,1165.18
28331,EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO VILLA SAN DIEGO DE UBATE EMSERVILLA S.A E.S.P,2020,OCTUBRE,695025843,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,9089,293,146463,31811,609.57,0,17.98,0,609.57,64.162
28331,EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO VILLA SAN DIEGO DE UBATE EMSERVILLA S.A E.S.P,2020,NOVIEMBRE,695025843,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,9089,293,146463,31811,609.57,0,17.98,0,609.57,64.162
28331,EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO VILLA SAN DIEGO DE UBATE EMSERVILLA S.A E.S.P,2021,MAYO,695025843,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,9206,273,147822,32097,676.53,0,17.9,0,676.53,59.21
28331,EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO VILLA SAN DIEGO DE UBATE EMSERVILLA S.A E.S.P,2021,JUNIO,695025843,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,9206,273,147822,32097,676.53,0,17.9,0,676.53,59.21
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2021,NOVIEMBRE,366485001,CASANARE,YOPAL,16241,261,107298.34,56308.32,1466.89,0,54.4,26.39,1386.07,519.51
1737,RUITOQUE S.A. E.S.P.,2021,NOVIEMBRE,376968276,SANTANDER,FLORIDABLANCA,468,80,381974.79,27654.83,28.69,0,1.12,0,1259.01,201.74
2303,EMPRESA DE SERVICIOS PUBLICOS DE SAN JOSE DE LA MARINILLA E.S.P.,2021,NOVIEMBRE,925705440,ANTIOQUIA,MARINILLA,17722,627,93886.68,145519.7,1123.12,0.82,25.7,0.82,975.93,163.85
2044,INTERASEO S.A.S.  E.S.P.,2021,NOVIEMBRE,649805686,ANTIOQUIA,SANTA ROSA DE OSOS,8087,14,172703.58,30817.93,502.972,0.074,17.688,4.143,481.141,22.32
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2021,NOVIEMBRE,440805129,ANTIOQUIA,CALDAS,1,0,136659.29,24549.1,11.7,5.04,0,0,11.7,98.3
22403,SERVICIOS AMBIENTALES DE CORDOBA S.A.S. E.S.P.,2021,NOVIEMBRE,1264723672,CORDOBA,SAN ANTERO,6132,15,209774.1,42655.19,425.24,0,8.505,0,416.735,0
27772,TRASH GLOBAL S.A. E.S.P.,2021,NOVIEMBRE,923025430,CUNDINAMARCA,MADRID,1597,149,149850,32113,96.72,0,0,0,96.72,62.33
21682,ECOLOGIA Y ENTORNO S.A.S  E.S.P. - ECOENTORNO,2021,NOVIEMBRE,1384276520,VALLE DEL CAUCA,PALMIRA,1,0,150634,39374,3.18,0,0,0,3.18,549.76
185,"EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE MADRID E.S.P.",2021,NOVIEMBRE,1192725430,CUNDINAMARCA,MADRID,42558,2649,100950.96,26717,2439,0,170.7,80.86,2439,260.14
2044,INTERASEO S.A.S.  E.S.P.,2021,NOVIEMBRE,976044279,LA GUAJIRA,FONSECA,7004,81,102294.1,63018.35,959.013,0,47.992,0.122,910.9,0
21872,EMPRESAS PUBLICAS MUNICIPALES DE SIBATE  S.C.A.  E.S.P ,2021,NOVIEMBRE,768025740,CUNDINAMARCA,SIBATE,7490,10,120680.18,31950.99,490.28,0,11.38,0,478.9,62.79
3304,SERVIASEO S.A.  E.S.P.,2021,NOVIEMBRE,907770215,SUCRE,COROZAL,16246,255,101167.64,42183.71,1351.22,7,13.85,0,1337.37,0
469,EMPRESA DE SERVICIOS PUBLICOS DE TAME  CARIBABARE E.S.P.,2021,NOVIEMBRE,966181794,ARAUCA,TAME,10396,858,94722.39,174448.11,658.38,0,662.76,625.75,658.38,0
175,"EMPRESA MUNICIPAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FUNZA ",2021,NOVIEMBRE,156125286,CUNDINAMARCA,FUNZA,27425,713,97652.8,32223,2139.11,0,107.76,40.8,1990.55,0
2044,INTERASEO S.A.S.  E.S.P.,2021,DICIEMBRE,649747053,MAGDALENA,ARACATACA,7380,27,108256.95,74827.01,584.587,0,21.714,0,562.873,0.541
81,ASEO TECNICO S.A.S. E.S.P.,2021,DICIEMBRE,26144430,LA GUAJIRA,MAICAO,24467,309,98838.78,74077.51,2783.72,0.002,170.897,3.897,2608.927,192.858
26741,AGUAS DEL PÁRAMO DE SONSÓN S.A.S. E.S.P,2021,DICIEMBRE,1537105756,ANTIOQUIA,SONSON,6533,0,122123.62,160686.07,427.7,10.92,55.1,44.3,2077.6,0.22
2044,INTERASEO S.A.S.  E.S.P.,2021,DICIEMBRE,649647288,MAGDALENA,FUNDACION,17166,180,96948.08,77127.01,1215.688,0.485,28.516,0,1187.172,31.179
2690,BIOGER S.A.S. E.S.P.,2021,DICIEMBRE,651020228,CESAR,CURUMANI,6214,123,152053.56,52343.51,833.17,0,7.92,0,833.17,0
20593,PACARIBE S.A E.S.P,2021,DICIEMBRE,314713001,BOLIVAR,CARTAGENA DE INDIAS,171794,1141,109725.58,23773.14,21273.34,0,624.88,102.05,20546.41,476.29
1737,RUITOQUE S.A. E.S.P.,2021,DICIEMBRE,376968276,SANTANDER,FLORIDABLANCA,468,80,381974.79,27654.83,28.69,0,1.12,0,1259.01,201.74
2044,INTERASEO S.A.S.  E.S.P.,2021,DICIEMBRE,1311641298,HUILA,GARZON,14678,248,191698.39,36267.2,1041.66,0,75.669,32.117,933.874,29.941
3304,SERVIASEO S.A.  E.S.P.,2021,DICIEMBRE,907870670,SUCRE,SAMPUES,6005,132,134257.63,42183.71,519.17,0,10.54,0,508.64,0
22087,FUTURASEO S.A.S E.S.P,2021,DICIEMBRE,1137605154,ANTIOQUIA,CAUCASIA,23287,91,92820.74,52373.7,1807.32,0.98,85.57,0,1721.74,160.44
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2021,DICIEMBRE,748725290,CUNDINAMARCA,FUSAGASUGA,1693,94,98514.53,36234.47,168.49,0,1.43,0,167.05,249.84
640,COMPAÑÍA DE SERVICIOS PÚBLICOS DE SOGAMOSO S.A. E.S.P.,2021,DICIEMBRE,603215759,BOYACA,SOGAMOSO,47422,2262,95045,53675,2191,0,115.5,49.08,2191,975.11
1252,EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P,2021,DICIEMBRE,226117174,CALDAS,CHINCHINA,15437,1103,117288.02,32504.55,994.9,0,30,16.81,948.09,46.86
36657,EL CERRITO LIMPIO S.A.S ESP,2021,DICIEMBRE,1115076248,VALLE DEL CAUCA,EL CERRITO,17531,125,124712.69,35723.23,1320.84,0,24.41,0,1296.43,0
21785,URBASER TUNJA S.A.  E.S.P.,2021,DICIEMBRE,372815001,BOYACA,TUNJA,70299,504,84172.03,39521.01,4689.63,0,172.32,826.13,3691.18,752.08
23311,NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP,2021,DICIEMBRE,438663190,QUINDIO,CIRCASIA,8332,73,139824.32,37823,463.43,0,16.49,1.78,445.16,1.71
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2021,DICIEMBRE,366485001,CASANARE,YOPAL,16241,261,107298.34,56308.32,1466.89,0,54.4,26.39,1386.07,47.19
2044,INTERASEO S.A.S.  E.S.P.,2021,DICIEMBRE,976044279,LA GUAJIRA,FONSECA,7004,81,102294.1,63018.35,959.013,0,47.992,0.122,910.9,0
2044,INTERASEO S.A.S.  E.S.P.,2021,DICIEMBRE,648844001,LA GUAJIRA,RIOHACHA,35883,431,91210.52,66891.9,4430.622,0.062,237.658,7.682,4185.282,341.42
722,ACUASAN E.I.C.E  E.S.P,2021,DICIEMBRE,246368679,SANTANDER,SAN GIL,20790,3557,100582.42,142138.77,1195.43,4.7,11.63,5.17,1178.63,197.15
2690,BIOGER S.A.S. E.S.P.,2021,DICIEMBRE,651113836,BOLIVAR,TURBACO,26117,1418,90312.46,44064.63,3368.8,0,16.04,1,3368.8,2.14
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2021,DICIEMBRE,372668276,SANTANDER,FLORIDABLANCA,49604,682,93483,27019,3779.47,0,153.37,19.727,3606.37,201.74
2303,EMPRESA DE SERVICIOS PUBLICOS DE SAN JOSE DE LA MARINILLA E.S.P.,2022,ABRIL,925705440,ANTIOQUIA,MARINILLA,18108,669,95105.3,141817.35,1146.75,2.45,31.74,8.35,941.06,69.69
2044,INTERASEO S.A.S.  E.S.P.,2021,DICIEMBRE,2656047551,MAGDALENA,PIVIJAY,7866,1,82863.52,77127.01,618.686,0,19.09,0,599.596,0
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2022,ABRIL,366154001,NORTE DE SANTANDER,CUCUTA,99276,8529,100696.45,29210.9,10676.04,18.61,211.03,11.77,10453.24,119.92
20550,ECOPROCESOS HÁBITAT LÍMPIO S. EN C.A. E.S.P.,2022,ABRIL,254425473,CUNDINAMARCA,MOSQUERA,43699,332,95687.23,31900.84,3022.5,0,73.78,104.81,2843.9,570.03
22087,FUTURASEO S.A.S E.S.P,2022,ABRIL,1137605154,ANTIOQUIA,CAUCASIA,23507,65,96026.09,52771.94,1843.12,0.29,96.59,0,1746.53,0
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2022,ABRIL,748873275,TOLIMA,FLANDES,5571,79,143972.21,36928.63,204.42,0,21.57,0,182.85,198.97
626,EMPRESA METROPOLITANA DE ASEO S.A.  E.S.P.,2022,ABRIL,599973349,TOLIMA,HONDA,9531,528,137409.55,48222.3,692.34,0,73.46,15.04,603.85,0
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2022,ABRIL,372668276,SANTANDER,FLORIDABLANCA,50235,803,96736.2,9327.54,3679.49,0,143.18,20.04,3516.27,187.508
23365,PROMOCALI S.A. E.S.P.,2022,MARZO,266276001,VALLE DEL CAUCA,CALI,754964,4450,145733.57,25096.99,54141.98,60.56,4174.69,0,49967.29,3492.34
28511,EMPRESA METROPOLITANA DE ASEO DEL PUTUMAYO S.A.S. E.S.P.,2022,MARZO,675286001,PUTUMAYO,MOCOA,10103,877,99878.25,153904.34,734.27,0,63.35,2.91,668.01,0
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2022,MARZO,1577508573,ATLANTICO,PUERTO COLOMBIA,16757,2584,115530,33206,2177,0,113,242.9,1821.2,209
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2022,MARZO,1234676130,VALLE DEL CAUCA,CANDELARIA,641,62,204451.12,25540.23,134.71,0,0,0,134.71,27.38
22669,EMPRESA DE SERVICIOS PUBLICOS DE VILLANUEVA ESPAVI S.A. E.S.P.,2022,MARZO,951885440,CASANARE,VILLANUEVA,6675,76,79618,168175.33,466,0,124.04,127,426.75,0
2044,INTERASEO S.A.S.  E.S.P.,2022,MARZO,649647288,MAGDALENA,FUNDACION,18183,186,98470.36,65603.9,1463.39,0.054,28.822,0,1434.569,2.11
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2022,MARZO,1346073319,TOLIMA,GUAMO,6576,112,123935.77,36928.63,526.77,0,12.4,0,514.37,4.01
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2022,MARZO,372568001,SANTANDER,BUCARAMANGA,12573,350,104096.8,8002.04,738.76,0,27.15,4.22,707.4,444.249
2005,EMPRESAS PÚBLICAS DE LA CEJA E.S.P.,2022,MARZO,388405376,ANTIOQUIA,LA CEJA,23395,223,95116,156655.75,1439.29,3.18,13.9,15.98,1219.14,67.24
2682,VEOLIA ASEO SUR OCCIDENTE S.A.  E.S.P.,2022,MARZO,719076400,VALLE DEL CAUCA,LA UNION,8849,53,189343.42,36878.71,596.13,0,10.69,0.74,584.7,0
2044,INTERASEO S.A.S.  E.S.P.,2022,MARZO,649747053,MAGDALENA,ARACATACA,8584,34,108229.71,63303.9,713.75,0,21.84,0,691.91,0
2372,EMPRESA DE ASEO DE BUCARAMANGA S.A. E.S.P.,2022,MARZO,579568001,SANTANDER,BUCARAMANGA,156719,1018,87073.16,14118.44,13481,11.81,638,156,13481,415.65
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2022,MARZO,877611001,"BOGOTA, D.C.","BOGOTA, D.C.",529348,8466,83455.5,39008.07,34052.2,58.71,1840.65,1024.25,31187.31,84061.03
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2022,MARZO,366320011,CESAR,AGUACHICA,30525,4317,92671.2,59398.44,2479.77,0.05,48.305,7.32,2424.14,42.51
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2022,MARZO,440405001,ANTIOQUIA,MEDELLIN,903288,598,136480.06,25572.25,58330.63,44.37,1957.52,243.41,58330.63,3085
40018,Area Limpia Distrito Capital S.A.S E.S.P,2022,MARZO,905511001,"BOGOTA, D.C.","BOGOTA, D.C.",430694,2365,105958.99,39008.07,23728.08,0,672.11,529.44,22526.54,84061.03
2403,EMPRESAS PUBLICAS DE CAICEDONIA E.S.P.,2022,MARZO,382476122,VALLE DEL CAUCA,CAICEDONIA,7037,47,134156.29,45715.09,474.74,0,19.13,52.65,402.96,40.3
2682,VEOLIA ASEO SUR OCCIDENTE S.A.  E.S.P.,2022,MARZO,719176318,VALLE DEL CAUCA,GUACARI,6897,42,137482.57,36878.71,443.18,0,5.85,1.65,435.69,17.54
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2022,MARZO,366485001,CASANARE,YOPAL,16241,436,108796.38,62467.04,1526.92,0,77.33,29.5,1420.08,0
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2022,MARZO,1234719573,CAUCA,PUERTO TEJADA,1365,147,254080.55,25540.23,46,0,0,0,46,0
2044,INTERASEO S.A.S.  E.S.P.,2022,ENERO,649073001,TOLIMA,IBAGUE,201826,1446,108683.09,33747.5,14378.512,3.262,1211.903,309.342,12857.267,0
21861,SEGOVIA ASEO S.A.  E.S.P.,2022,ENERO,1460405736,ANTIOQUIA,SEGOVIA,11345,290,62529.9,73893.31,1582,0,26,0,0,0
2044,INTERASEO S.A.S.  E.S.P.,2022,FEBRERO,650008520,ATLANTICO,PALMAR DE VARELA,5900,24,111597.38,28691.2,584.797,0.007,39.358,0,545.438,0
2044,INTERASEO S.A.S.  E.S.P.,2022,FEBRERO,649908685,ATLANTICO,SANTO TOMAS,6590,34,108436.49,35591.2,789.562,0.037,67.705,20.1,701.757,0
1967,ASEO CALDAS EMPRESA DE SERVICIOS PUBLICOS S.A.S. E.S.P.,2022,ENERO,128605129,ANTIOQUIA,CALDAS,28621,35,162609.85,31273,1538.377,6.565,38.959,4.853,1494.565,93.346
2199,ASEO GIRARDOTA S.A.S E.S.P.,2022,FEBRERO,242105308,ANTIOQUIA,GIRARDOTA,14844,35,134866.62,31273.22,1112.172,0.319,25.885,12.207,1074.08,0
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2022,FEBRERO,440605079,ANTIOQUIA,BARBOSA,1,0,136164.49,25960.36,4.32,0.32,0,0,4.32,30.91
1845,URBASER COLOMBIA S.A. E.S.P.,2022,ENERO,472125269,CUNDINAMARCA,FACATATIVA,31101,425,118027.92,26717,2220.7,0,163.36,40.84,2016.5,0
2044,INTERASEO S.A.S.  E.S.P.,2022,ENERO,649470001,SUCRE,SINCELEJO,78173,777,89375.71,42004.05,6948.378,0.936,574.125,58.117,6316.137,221.828
2044,INTERASEO S.A.S.  E.S.P.,2022,FEBRERO,649470001,SUCRE,SINCELEJO,78173,777,89375.71,42004.05,6948.378,0.936,574.125,58.117,6316.137,221.828
2240,EMPRESA DE ASEO DE COPACABANA S.A. E.S.P.,2022,ENERO,180105212,ANTIOQUIA,COPACABANA,27782,11,135838.69,31273,1554.027,0.392,29.112,10.79,1514.125,66.133
1917,SOCIEDAD DE ASEO DE BELLO S.A. E.S.P.,2022,ENERO,124105088,ANTIOQUIA,BELLO,174288,84,134097.78,31273,10615.225,13.536,398.772,64.945,10151.509,421.582
2044,INTERASEO S.A.S.  E.S.P.,2022,ENERO,649805686,ANTIOQUIA,SANTA ROSA DE OSOS,9409,10,173763.56,31273,596.418,0.098,17.798,4.492,574.129,42.239
23450,URBASER LA TEBAIDA S.A. E.S.P.,2022,FEBRERO,358363401,QUINDIO,LA TEBAIDA,10123,16,98689.29,36008.65,858.95,0,51.54,0,807.41,0
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2022,FEBRERO,748525307,CUNDINAMARCA,GIRARDOT,43317,571,95929.05,36928.63,3126.35,0,154.24,12.45,2959.66,32.76
26667,CAFUCHES EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE SAN MARTÍN DE LOS LLANOS S.A E.S.P,2022,ENERO,1239150689,META,SAN MARTIN,6618,99,145815,98700,338,0,23.6,19.8,295.04,29.37
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2022,FEBRERO,748725290,CUNDINAMARCA,FUSAGASUGA,1732,63,104468.74,36928.63,138.63,0,1.18,0,137.45,123.03
20592,CORASEO S.A. E.S.P.,2022,ENERO,488523162,CORDOBA,CERETE,2039,5,112499.25,53873.68,156.175,0,5.008,0,151.167,67.811
626,EMPRESA METROPOLITANA DE ASEO S.A.  E.S.P.,2022,ENERO,599817001,CALDAS,MANIZALES,138838,3516,86583.48,33683.78,11545.76,8.13,581.27,392.79,10571.71,44.35
626,EMPRESA METROPOLITANA DE ASEO S.A.  E.S.P.,2022,FEBRERO,599817001,CALDAS,MANIZALES,138838,3516,86583.48,33683.78,11545.76,8.13,581.27,392.79,10571.71,44.35
54547,ASEOYA- R&R S.A.S E.S.P,2022,FEBRERO,2396813430,BOLIVAR,MAGANGUE,21976,2439,147670.48,40900.44,1713.83,0,103.4,0,1610.43,30.153
2005,EMPRESAS PÚBLICAS DE LA CEJA E.S.P.,2022,FEBRERO,388405376,ANTIOQUIA,LA CEJA,23395,223,95116,156655.75,1439.29,3.26,13.9,15.98,1219.14,133.84
2044,INTERASEO S.A.S.  E.S.P.,2022,ENERO,881508078,ATLANTICO,BARANOA,15119,123,122542.17,35591.2,1545.873,0.008,166.632,9.832,1369.41,0
2238,ASEO SABANETA S.A.S. E.S.P.,2022,FEBRERO,242305631,ANTIOQUIA,SABANETA,47364,12,150535.24,31273.22,2642.257,3.612,110.796,12.57,2518.891,238.067
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2022,ENERO,748973449,TOLIMA,MELGAR,18329,921,126284.02,36928.63,1273.1,0,79.89,3.15,1190.06,0
3328,SERVICIOS INTEGRALES EFECTIVOS S.A.  E.S.P.,2022,ENERO,996018001,CAQUETA,FLORENCIA,51042,450,102039.47,67542,3219.98,1.84,141.64,31.36,3046.98,11.67
22087,FUTURASEO S.A.S E.S.P,2022,FEBRERO,1137605154,ANTIOQUIA,CAUCASIA,23507,65,96026.09,52771.94,1843.12,0.29,96.59,0,1746.53,0
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2022,FEBRERO,1462768547,SANTANDER,PIEDECUESTA,3482,13,146219.38,8002.04,244.11,0,10.268,0,233.84,13.027
22669,EMPRESA DE SERVICIOS PUBLICOS DE VILLANUEVA ESPAVI S.A. E.S.P.,2022,FEBRERO,951885440,CASANARE,VILLANUEVA,6540,59,8234704,168175.33,48191,0,118.99,18.68,429.48,0
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2022,FEBRERO,441305308,ANTIOQUIA,GIRARDOTA,1,0,136164.49,25960.36,46.44,0.32,0,0,46.44,0
22711,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ASEO DE CANDELARIA S.A. ESP.,2022,FEBRERO,591276130,VALLE DEL CAUCA,CANDELARIA,31886,1074,136591,41342,2185,0,39,13,2185,0
1896,VEOLIA ASEO PALMIRA S.A.S. E.S.P.,2022,ENERO,256276520,VALLE DEL CAUCA,PALMIRA,92082,2422,142612.02,33895.05,6610.33,0,280.33,87.15,6242.84,9.42
3304,SERVIASEO S.A.  E.S.P.,2022,FEBRERO,907770215,SUCRE,COROZAL,18052,239,102467.12,40900.44,1533.34,4.6,15.68,7.17,1510.49,20.111
2044,INTERASEO S.A.S.  E.S.P.,2022,FEBRERO,648944650,LA GUAJIRA,SAN JUAN DEL CESAR,7493,117,132106.37,71447.11,922.432,0,46.155,8.237,868.04,0
23311,NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP,2022,ENERO,438563594,QUINDIO,QUIMBAYA,9153,48,142193.83,39103,485.92,0,43.65,11.4,428.3,13.47
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2022,FEBRERO,440405001,ANTIOQUIA,MEDELLIN,903288,598,136164.49,25960.36,58330,44.37,1957.52,243.41,58330.63,2838.25
81,ASEO TECNICO S.A.S. E.S.P.,2022,FEBRERO,26144430,LA GUAJIRA,MAICAO,26068,312,101713.47,77044.91,2982.508,0.21,152.593,4.223,2825.692,196.836
