DP;DPNOM;DPMP;MPIO;AÑO;ÁREA GEOGRÁFICA;Total
25;Cundinamarca;25281;Fosca;2027;Centros Poblados y Rural Disperso;4.615
25;Cundinamarca;25281;Fosca;2027;Total;6.982
25;Cundinamarca;25281;Fosca;2028;Cabecera Municipal;2.424
25;Cundinamarca;25281;Fosca;2028;Centros Poblados y Rural Disperso;4.646
25;Cundinamarca;25281;Fosca;2028;Total;7.070
25;Cundinamarca;25281;Fosca;2029;Cabecera Municipal;2.461
25;Cundinamarca;25281;Fosca;2029;Centros Poblados y Rural Disperso;4.663
25;Cundinamarca;25281;Fosca;2029;Total;7.124
25;Cundinamarca;25281;Fosca;2030;Cabecera Municipal;2.499
25;Cundinamarca;25281;Fosca;2030;Centros Poblados y Rural Disperso;4.655
25;Cundinamarca;25281;Fosca;2030;Total;7.154
25;Cundinamarca;25281;Fosca;2031;Cabecera Municipal;2.557
25;Cundinamarca;25281;Fosca;2031;Centros Poblados y Rural Disperso;4.681
25;Cundinamarca;25281;Fosca;2031;Total;7.238
25;Cundinamarca;25281;Fosca;2032;Cabecera Municipal;2.587
25;Cundinamarca;25281;Fosca;2032;Centros Poblados y Rural Disperso;4.702
25;Cundinamarca;25281;Fosca;2032;Total;7.289
25;Cundinamarca;25281;Fosca;2033;Cabecera Municipal;2.639
25;Cundinamarca;25281;Fosca;2033;Centros Poblados y Rural Disperso;4.728
25;Cundinamarca;25281;Fosca;2033;Total;7.367
25;Cundinamarca;25281;Fosca;2034;Cabecera Municipal;2.668
25;Cundinamarca;25281;Fosca;2034;Centros Poblados y Rural Disperso;4.744
25;Cundinamarca;25281;Fosca;2034;Total;7.412
25;Cundinamarca;25281;Fosca;2035;Cabecera Municipal;2.715
25;Cundinamarca;25281;Fosca;2035;Centros Poblados y Rural Disperso;4.762
25;Cundinamarca;25281;Fosca;2035;Total;7.477
25;Cundinamarca;25286;Funza;2018;Cabecera Municipal;90.671
25;Cundinamarca;25286;Funza;2018;Centros Poblados y Rural Disperso;2.483
25;Cundinamarca;25286;Funza;2018;Total;93.154
25;Cundinamarca;25286;Funza;2019;Cabecera Municipal;97.203
25;Cundinamarca;25286;Funza;2019;Centros Poblados y Rural Disperso;2.184
25;Cundinamarca;25286;Funza;2019;Total;99.387
25;Cundinamarca;25286;Funza;2020;Cabecera Municipal;103.270
25;Cundinamarca;25286;Funza;2020;Centros Poblados y Rural Disperso;1.816
25;Cundinamarca;25286;Funza;2020;Total;105.086
25;Cundinamarca;25286;Funza;2021;Cabecera Municipal;107.459
25;Cundinamarca;25286;Funza;2021;Centros Poblados y Rural Disperso;1.822
25;Cundinamarca;25286;Funza;2021;Total;109.281
25;Cundinamarca;25286;Funza;2022;Cabecera Municipal;110.894
25;Cundinamarca;25286;Funza;2022;Centros Poblados y Rural Disperso;1.826
25;Cundinamarca;25286;Funza;2022;Total;112.720
25;Cundinamarca;25286;Funza;2023;Cabecera Municipal;114.094
25;Cundinamarca;25286;Funza;2023;Centros Poblados y Rural Disperso;1.829
25;Cundinamarca;25286;Funza;2023;Total;115.923
25;Cundinamarca;25286;Funza;2024;Cabecera Municipal;117.605
25;Cundinamarca;25286;Funza;2024;Centros Poblados y Rural Disperso;1.833
25;Cundinamarca;25286;Funza;2024;Total;119.438
25;Cundinamarca;25286;Funza;2025;Cabecera Municipal;121.112
25;Cundinamarca;25286;Funza;2025;Centros Poblados y Rural Disperso;1.840
25;Cundinamarca;25286;Funza;2025;Total;122.952
25;Cundinamarca;25286;Funza;2026;Cabecera Municipal;124.489
25;Cundinamarca;25286;Funza;2026;Centros Poblados y Rural Disperso;1.843
25;Cundinamarca;25286;Funza;2026;Total;126.332
25;Cundinamarca;25286;Funza;2027;Cabecera Municipal;127.655
25;Cundinamarca;25286;Funza;2027;Centros Poblados y Rural Disperso;1.848
25;Cundinamarca;25286;Funza;2027;Total;129.503
25;Cundinamarca;25286;Funza;2028;Cabecera Municipal;130.592
25;Cundinamarca;25286;Funza;2028;Centros Poblados y Rural Disperso;1.853
25;Cundinamarca;25286;Funza;2028;Total;132.445
25;Cundinamarca;25286;Funza;2029;Cabecera Municipal;133.283
25;Cundinamarca;25286;Funza;2029;Centros Poblados y Rural Disperso;1.857
25;Cundinamarca;25286;Funza;2029;Total;135.140
25;Cundinamarca;25286;Funza;2030;Cabecera Municipal;135.693
25;Cundinamarca;25286;Funza;2030;Centros Poblados y Rural Disperso;1.868
25;Cundinamarca;25286;Funza;2030;Total;137.561
25;Cundinamarca;25286;Funza;2031;Cabecera Municipal;137.961
25;Cundinamarca;25286;Funza;2031;Centros Poblados y Rural Disperso;1.877
25;Cundinamarca;25286;Funza;2031;Total;139.838
25;Cundinamarca;25286;Funza;2032;Cabecera Municipal;140.182
25;Cundinamarca;25286;Funza;2032;Centros Poblados y Rural Disperso;1.887
25;Cundinamarca;25286;Funza;2032;Total;142.069
25;Cundinamarca;25286;Funza;2033;Cabecera Municipal;142.375
25;Cundinamarca;25286;Funza;2033;Centros Poblados y Rural Disperso;1.889
25;Cundinamarca;25286;Funza;2033;Total;144.264
25;Cundinamarca;25286;Funza;2034;Cabecera Municipal;144.540
25;Cundinamarca;25286;Funza;2034;Centros Poblados y Rural Disperso;1.896
25;Cundinamarca;25286;Funza;2034;Total;146.436
25;Cundinamarca;25286;Funza;2035;Cabecera Municipal;146.690
25;Cundinamarca;25286;Funza;2035;Centros Poblados y Rural Disperso;1.912
25;Cundinamarca;25286;Funza;2035;Total;148.602
25;Cundinamarca;25288;Fúquene;2018;Cabecera Municipal;168
25;Cundinamarca;25288;Fúquene;2018;Centros Poblados y Rural Disperso;4.736
25;Cundinamarca;25288;Fúquene;2018;Total;4.904
25;Cundinamarca;25288;Fúquene;2019;Cabecera Municipal;172
25;Cundinamarca;25288;Fúquene;2019;Centros Poblados y Rural Disperso;4.875
25;Cundinamarca;25288;Fúquene;2019;Total;5.047
25;Cundinamarca;25288;Fúquene;2020;Cabecera Municipal;179
25;Cundinamarca;25288;Fúquene;2020;Centros Poblados y Rural Disperso;5.032
25;Cundinamarca;25288;Fúquene;2020;Total;5.211
25;Cundinamarca;25288;Fúquene;2021;Cabecera Municipal;370
25;Cundinamarca;25288;Fúquene;2021;Centros Poblados y Rural Disperso;5.048
25;Cundinamarca;25288;Fúquene;2021;Total;5.418
25;Cundinamarca;25288;Fúquene;2022;Cabecera Municipal;529
25;Cundinamarca;25288;Fúquene;2022;Centros Poblados y Rural Disperso;5.059
25;Cundinamarca;25288;Fúquene;2022;Total;5.588
25;Cundinamarca;25288;Fúquene;2023;Cabecera Municipal;678
25;Cundinamarca;25288;Fúquene;2023;Centros Poblados y Rural Disperso;5.069
25;Cundinamarca;25288;Fúquene;2023;Total;5.747
25;Cundinamarca;25288;Fúquene;2024;Cabecera Municipal;717
25;Cundinamarca;25288;Fúquene;2024;Centros Poblados y Rural Disperso;5.086
25;Cundinamarca;25288;Fúquene;2024;Total;5.803
25;Cundinamarca;25288;Fúquene;2025;Cabecera Municipal;755
25;Cundinamarca;25288;Fúquene;2025;Centros Poblados y Rural Disperso;5.096
25;Cundinamarca;25288;Fúquene;2025;Total;5.851
25;Cundinamarca;25288;Fúquene;2026;Cabecera Municipal;774
25;Cundinamarca;25288;Fúquene;2026;Centros Poblados y Rural Disperso;5.108
25;Cundinamarca;25288;Fúquene;2026;Total;5.882
25;Cundinamarca;25288;Fúquene;2027;Cabecera Municipal;785
25;Cundinamarca;25288;Fúquene;2027;Centros Poblados y Rural Disperso;5.128
25;Cundinamarca;25288;Fúquene;2027;Total;5.913
25;Cundinamarca;25288;Fúquene;2028;Cabecera Municipal;809
25;Cundinamarca;25288;Fúquene;2028;Centros Poblados y Rural Disperso;5.145
25;Cundinamarca;25288;Fúquene;2028;Total;5.954
25;Cundinamarca;25288;Fúquene;2029;Cabecera Municipal;831
25;Cundinamarca;25288;Fúquene;2029;Centros Poblados y Rural Disperso;5.163
25;Cundinamarca;25288;Fúquene;2029;Total;5.994
25;Cundinamarca;25288;Fúquene;2030;Cabecera Municipal;843
25;Cundinamarca;25288;Fúquene;2030;Centros Poblados y Rural Disperso;5.173
25;Cundinamarca;25288;Fúquene;2030;Total;6.016
25;Cundinamarca;25288;Fúquene;2031;Cabecera Municipal;862
25;Cundinamarca;25288;Fúquene;2031;Centros Poblados y Rural Disperso;5.199
25;Cundinamarca;25288;Fúquene;2031;Total;6.061
25;Cundinamarca;25288;Fúquene;2032;Cabecera Municipal;871
25;Cundinamarca;25288;Fúquene;2032;Centros Poblados y Rural Disperso;5.222
25;Cundinamarca;25288;Fúquene;2032;Total;6.093
25;Cundinamarca;25288;Fúquene;2033;Cabecera Municipal;888
25;Cundinamarca;25288;Fúquene;2033;Centros Poblados y Rural Disperso;5.231
25;Cundinamarca;25288;Fúquene;2033;Total;6.119
25;Cundinamarca;25288;Fúquene;2034;Cabecera Municipal;895
25;Cundinamarca;25288;Fúquene;2034;Centros Poblados y Rural Disperso;5.253
25;Cundinamarca;25288;Fúquene;2034;Total;6.148
25;Cundinamarca;25288;Fúquene;2035;Cabecera Municipal;911
25;Cundinamarca;25288;Fúquene;2035;Centros Poblados y Rural Disperso;5.265
25;Cundinamarca;25288;Fúquene;2035;Total;6.176
25;Cundinamarca;25290;Fusagasugá;2018;Cabecera Municipal;114.722
25;Cundinamarca;25290;Fusagasugá;2018;Centros Poblados y Rural Disperso;23.776
25;Cundinamarca;25290;Fusagasugá;2018;Total;138.498
25;Cundinamarca;25290;Fusagasugá;2019;Cabecera Municipal;123.754
25;Cundinamarca;25290;Fusagasugá;2019;Centros Poblados y Rural Disperso;22.802
25;Cundinamarca;25290;Fusagasugá;2019;Total;146.556
25;Cundinamarca;25290;Fusagasugá;2020;Cabecera Municipal;132.633
25;Cundinamarca;25290;Fusagasugá;2020;Centros Poblados y Rural Disperso;21.510
25;Cundinamarca;25290;Fusagasugá;2020;Total;154.143
25;Cundinamarca;25290;Fusagasugá;2021;Cabecera Municipal;138.721
25;Cundinamarca;25290;Fusagasugá;2021;Centros Poblados y Rural Disperso;21.575
25;Cundinamarca;25290;Fusagasugá;2021;Total;160.296
25;Cundinamarca;25290;Fusagasugá;2022;Cabecera Municipal;143.717
25;Cundinamarca;25290;Fusagasugá;2022;Centros Poblados y Rural Disperso;21.623
25;Cundinamarca;25290;Fusagasugá;2022;Total;165.340
25;Cundinamarca;25290;Fusagasugá;2023;Cabecera Municipal;148.375
25;Cundinamarca;25290;Fusagasugá;2023;Centros Poblados y Rural Disperso;21.664
25;Cundinamarca;25290;Fusagasugá;2023;Total;170.039
25;Cundinamarca;25290;Fusagasugá;2024;Cabecera Municipal;153.251
25;Cundinamarca;25290;Fusagasugá;2024;Centros Poblados y Rural Disperso;21.713
25;Cundinamarca;25290;Fusagasugá;2024;Total;174.964
25;Cundinamarca;25290;Fusagasugá;2025;Cabecera Municipal;157.955
25;Cundinamarca;25290;Fusagasugá;2025;Centros Poblados y Rural Disperso;21.759
25;Cundinamarca;25290;Fusagasugá;2025;Total;179.714
25;Cundinamarca;25290;Fusagasugá;2026;Cabecera Municipal;162.353
25;Cundinamarca;25290;Fusagasugá;2026;Centros Poblados y Rural Disperso;21.810
25;Cundinamarca;25290;Fusagasugá;2026;Total;184.163
25;Cundinamarca;25290;Fusagasugá;2027;Cabecera Municipal;166.482
25;Cundinamarca;25290;Fusagasugá;2027;Centros Poblados y Rural Disperso;21.885
25;Cundinamarca;25290;Fusagasugá;2027;Total;188.367
25;Cundinamarca;25290;Fusagasugá;2028;Cabecera Municipal;170.263
25;Cundinamarca;25290;Fusagasugá;2028;Centros Poblados y Rural Disperso;21.962
25;Cundinamarca;25290;Fusagasugá;2028;Total;192.225
25;Cundinamarca;25290;Fusagasugá;2029;Cabecera Municipal;173.699
25;Cundinamarca;25290;Fusagasugá;2029;Centros Poblados y Rural Disperso;22.023
25;Cundinamarca;25290;Fusagasugá;2029;Total;195.722
25;Cundinamarca;25290;Fusagasugá;2030;Cabecera Municipal;176.796
25;Cundinamarca;25290;Fusagasugá;2030;Centros Poblados y Rural Disperso;22.107
25;Cundinamarca;25290;Fusagasugá;2030;Total;198.903
25;Cundinamarca;25290;Fusagasugá;2031;Cabecera Municipal;179.667
25;Cundinamarca;25290;Fusagasugá;2031;Centros Poblados y Rural Disperso;22.183
25;Cundinamarca;25290;Fusagasugá;2031;Total;201.850
25;Cundinamarca;25290;Fusagasugá;2032;Cabecera Municipal;182.529
25;Cundinamarca;25290;Fusagasugá;2032;Centros Poblados y Rural Disperso;22.270
25;Cundinamarca;25290;Fusagasugá;2032;Total;204.799
25;Cundinamarca;25290;Fusagasugá;2033;Cabecera Municipal;185.310
25;Cundinamarca;25290;Fusagasugá;2033;Centros Poblados y Rural Disperso;22.370
25;Cundinamarca;25290;Fusagasugá;2033;Total;207.680
25;Cundinamarca;25290;Fusagasugá;2034;Cabecera Municipal;188.079
25;Cundinamarca;25290;Fusagasugá;2034;Centros Poblados y Rural Disperso;22.448
25;Cundinamarca;25290;Fusagasugá;2034;Total;210.527
25;Cundinamarca;25290;Fusagasugá;2035;Cabecera Municipal;190.793
25;Cundinamarca;25290;Fusagasugá;2035;Centros Poblados y Rural Disperso;22.507
25;Cundinamarca;25290;Fusagasugá;2035;Total;213.300
25;Cundinamarca;25293;Gachalá;2018;Cabecera Municipal;1.546
25;Cundinamarca;25293;Gachalá;2018;Centros Poblados y Rural Disperso;2.890
25;Cundinamarca;25293;Gachalá;2018;Total;4.436
25;Cundinamarca;25293;Gachalá;2019;Cabecera Municipal;1.542
25;Cundinamarca;25293;Gachalá;2019;Centros Poblados y Rural Disperso;2.844
25;Cundinamarca;25293;Gachalá;2019;Total;4.386
25;Cundinamarca;25293;Gachalá;2020;Cabecera Municipal;1.560
25;Cundinamarca;25293;Gachalá;2020;Centros Poblados y Rural Disperso;2.845
25;Cundinamarca;25293;Gachalá;2020;Total;4.405
25;Cundinamarca;25293;Gachalá;2021;Cabecera Municipal;1.726
25;Cundinamarca;25293;Gachalá;2021;Centros Poblados y Rural Disperso;2.854
25;Cundinamarca;25293;Gachalá;2021;Total;4.580
25;Cundinamarca;25293;Gachalá;2022;Cabecera Municipal;1.864
25;Cundinamarca;25293;Gachalá;2022;Centros Poblados y Rural Disperso;2.860
25;Cundinamarca;25293;Gachalá;2022;Total;4.724
25;Cundinamarca;25293;Gachalá;2023;Cabecera Municipal;1.993
25;Cundinamarca;25293;Gachalá;2023;Centros Poblados y Rural Disperso;2.865
25;Cundinamarca;25293;Gachalá;2023;Total;4.858
25;Cundinamarca;25293;Gachalá;2024;Cabecera Municipal;2.056
25;Cundinamarca;25293;Gachalá;2024;Centros Poblados y Rural Disperso;2.865
25;Cundinamarca;25293;Gachalá;2024;Total;4.921
25;Cundinamarca;25293;Gachalá;2025;Cabecera Municipal;2.122
25;Cundinamarca;25293;Gachalá;2025;Centros Poblados y Rural Disperso;2.875
25;Cundinamarca;25293;Gachalá;2025;Total;4.997
25;Cundinamarca;25293;Gachalá;2026;Cabecera Municipal;2.181
25;Cundinamarca;25293;Gachalá;2026;Centros Poblados y Rural Disperso;2.885
25;Cundinamarca;25293;Gachalá;2026;Total;5.066
25;Cundinamarca;25293;Gachalá;2027;Cabecera Municipal;2.242
25;Cundinamarca;25293;Gachalá;2027;Centros Poblados y Rural Disperso;2.902
25;Cundinamarca;25293;Gachalá;2027;Total;5.144
25;Cundinamarca;25293;Gachalá;2028;Cabecera Municipal;2.291
25;Cundinamarca;25293;Gachalá;2028;Centros Poblados y Rural Disperso;2.894
25;Cundinamarca;25293;Gachalá;2028;Total;5.185
25;Cundinamarca;25293;Gachalá;2029;Cabecera Municipal;2.333
25;Cundinamarca;25293;Gachalá;2029;Centros Poblados y Rural Disperso;2.912
25;Cundinamarca;25293;Gachalá;2029;Total;5.245
25;Cundinamarca;25293;Gachalá;2030;Cabecera Municipal;2.381
25;Cundinamarca;25293;Gachalá;2030;Centros Poblados y Rural Disperso;2.919
25;Cundinamarca;25293;Gachalá;2030;Total;5.300
25;Cundinamarca;25293;Gachalá;2031;Cabecera Municipal;2.418
25;Cundinamarca;25293;Gachalá;2031;Centros Poblados y Rural Disperso;2.933
25;Cundinamarca;25293;Gachalá;2031;Total;5.351
25;Cundinamarca;25293;Gachalá;2032;Cabecera Municipal;2.456
25;Cundinamarca;25293;Gachalá;2032;Centros Poblados y Rural Disperso;2.944
25;Cundinamarca;25293;Gachalá;2032;Total;5.400
25;Cundinamarca;25293;Gachalá;2033;Cabecera Municipal;2.496
25;Cundinamarca;25293;Gachalá;2033;Centros Poblados y Rural Disperso;2.950
25;Cundinamarca;25293;Gachalá;2033;Total;5.446
25;Cundinamarca;25293;Gachalá;2034;Cabecera Municipal;2.536
25;Cundinamarca;25293;Gachalá;2034;Centros Poblados y Rural Disperso;2.957
25;Cundinamarca;25293;Gachalá;2034;Total;5.493
25;Cundinamarca;25293;Gachalá;2035;Cabecera Municipal;2.569
25;Cundinamarca;25293;Gachalá;2035;Centros Poblados y Rural Disperso;2.959
25;Cundinamarca;25293;Gachalá;2035;Total;5.528
25;Cundinamarca;25295;Gachancipá;2018;Cabecera Municipal;11.252
25;Cundinamarca;25295;Gachancipá;2018;Centros Poblados y Rural Disperso;5.774
25;Cundinamarca;25295;Gachancipá;2018;Total;17.026
25;Cundinamarca;25295;Gachancipá;2019;Cabecera Municipal;12.451
25;Cundinamarca;25295;Gachancipá;2019;Centros Poblados y Rural Disperso;5.813
25;Cundinamarca;25295;Gachancipá;2019;Total;18.264
25;Cundinamarca;25295;Gachancipá;2020;Cabecera Municipal;13.570
25;Cundinamarca;25295;Gachancipá;2020;Centros Poblados y Rural Disperso;5.806
25;Cundinamarca;25295;Gachancipá;2020;Total;19.376
25;Cundinamarca;25295;Gachancipá;2021;Cabecera Municipal;14.326
25;Cundinamarca;25295;Gachancipá;2021;Centros Poblados y Rural Disperso;5.824
25;Cundinamarca;25295;Gachancipá;2021;Total;20.150
25;Cundinamarca;25295;Gachancipá;2022;Cabecera Municipal;14.948
25;Cundinamarca;25295;Gachancipá;2022;Centros Poblados y Rural Disperso;5.836
25;Cundinamarca;25295;Gachancipá;2022;Total;20.784
25;Cundinamarca;25295;Gachancipá;2023;Cabecera Municipal;15.527
25;Cundinamarca;25295;Gachancipá;2023;Centros Poblados y Rural Disperso;5.847
25;Cundinamarca;25295;Gachancipá;2023;Total;21.374
25;Cundinamarca;25295;Gachancipá;2024;Cabecera Municipal;16.072
25;Cundinamarca;25295;Gachancipá;2024;Centros Poblados y Rural Disperso;5.873
25;Cundinamarca;25295;Gachancipá;2024;Total;21.945
25;Cundinamarca;25295;Gachancipá;2025;Cabecera Municipal;16.564
25;Cundinamarca;25295;Gachancipá;2025;Centros Poblados y Rural Disperso;5.878
25;Cundinamarca;25295;Gachancipá;2025;Total;22.442
25;Cundinamarca;25295;Gachancipá;2026;Cabecera Municipal;17.050
25;Cundinamarca;25295;Gachancipá;2026;Centros Poblados y Rural Disperso;5.900
25;Cundinamarca;25295;Gachancipá;2026;Total;22.950
25;Cundinamarca;25295;Gachancipá;2027;Cabecera Municipal;17.475
25;Cundinamarca;25295;Gachancipá;2027;Centros Poblados y Rural Disperso;5.916
25;Cundinamarca;25295;Gachancipá;2027;Total;23.391
25;Cundinamarca;25295;Gachancipá;2028;Cabecera Municipal;17.901
25;Cundinamarca;25295;Gachancipá;2028;Centros Poblados y Rural Disperso;5.947
25;Cundinamarca;25295;Gachancipá;2028;Total;23.848
25;Cundinamarca;25295;Gachancipá;2029;Cabecera Municipal;18.265
25;Cundinamarca;25295;Gachancipá;2029;Centros Poblados y Rural Disperso;5.962
25;Cundinamarca;25295;Gachancipá;2029;Total;24.227
25;Cundinamarca;25295;Gachancipá;2030;Cabecera Municipal;18.590
25;Cundinamarca;25295;Gachancipá;2030;Centros Poblados y Rural Disperso;5.990
25;Cundinamarca;25295;Gachancipá;2030;Total;24.580
25;Cundinamarca;25295;Gachancipá;2031;Cabecera Municipal;18.916
25;Cundinamarca;25295;Gachancipá;2031;Centros Poblados y Rural Disperso;6.022
25;Cundinamarca;25295;Gachancipá;2031;Total;24.938
25;Cundinamarca;25295;Gachancipá;2032;Cabecera Municipal;19.215
25;Cundinamarca;25295;Gachancipá;2032;Centros Poblados y Rural Disperso;6.039
25;Cundinamarca;25295;Gachancipá;2032;Total;25.254
25;Cundinamarca;25295;Gachancipá;2033;Cabecera Municipal;19.523
25;Cundinamarca;25295;Gachancipá;2033;Centros Poblados y Rural Disperso;6.062
25;Cundinamarca;25295;Gachancipá;2033;Total;25.585
25;Cundinamarca;25295;Gachancipá;2034;Cabecera Municipal;19.831
25;Cundinamarca;25295;Gachancipá;2034;Centros Poblados y Rural Disperso;6.092
25;Cundinamarca;25295;Gachancipá;2034;Total;25.923
25;Cundinamarca;25295;Gachancipá;2035;Cabecera Municipal;20.125
25;Cundinamarca;25295;Gachancipá;2035;Centros Poblados y Rural Disperso;6.115
25;Cundinamarca;25295;Gachancipá;2035;Total;26.240
25;Cundinamarca;25297;Gachetá;2018;Cabecera Municipal;3.388
25;Cundinamarca;25297;Gachetá;2018;Centros Poblados y Rural Disperso;5.037
25;Cundinamarca;25297;Gachetá;2018;Total;8.425
25;Cundinamarca;25297;Gachetá;2019;Cabecera Municipal;3.489
25;Cundinamarca;25297;Gachetá;2019;Centros Poblados y Rural Disperso;4.950
25;Cundinamarca;25297;Gachetá;2019;Total;8.439
25;Cundinamarca;25297;Gachetá;2020;Cabecera Municipal;3.624
25;Cundinamarca;25297;Gachetá;2020;Centros Poblados y Rural Disperso;4.915
25;Cundinamarca;25297;Gachetá;2020;Total;8.539
25;Cundinamarca;25297;Gachetá;2021;Cabecera Municipal;3.948
25;Cundinamarca;25297;Gachetá;2021;Centros Poblados y Rural Disperso;4.930
25;Cundinamarca;25297;Gachetá;2021;Total;8.878
25;Cundinamarca;25297;Gachetá;2022;Cabecera Municipal;4.216
25;Cundinamarca;25297;Gachetá;2022;Centros Poblados y Rural Disperso;4.941
25;Cundinamarca;25297;Gachetá;2022;Total;9.157
25;Cundinamarca;25297;Gachetá;2023;Cabecera Municipal;4.468
25;Cundinamarca;25297;Gachetá;2023;Centros Poblados y Rural Disperso;4.950
25;Cundinamarca;25297;Gachetá;2023;Total;9.418
25;Cundinamarca;25297;Gachetá;2024;Cabecera Municipal;4.626
25;Cundinamarca;25297;Gachetá;2024;Centros Poblados y Rural Disperso;4.962
25;Cundinamarca;25297;Gachetá;2024;Total;9.588
25;Cundinamarca;25297;Gachetá;2025;Cabecera Municipal;4.765
25;Cundinamarca;25297;Gachetá;2025;Centros Poblados y Rural Disperso;4.960
25;Cundinamarca;25297;Gachetá;2025;Total;9.725
25;Cundinamarca;25297;Gachetá;2026;Cabecera Municipal;4.899
25;Cundinamarca;25297;Gachetá;2026;Centros Poblados y Rural Disperso;4.982
25;Cundinamarca;25297;Gachetá;2026;Total;9.881
25;Cundinamarca;25297;Gachetá;2027;Cabecera Municipal;5.023
25;Cundinamarca;25297;Gachetá;2027;Centros Poblados y Rural Disperso;4.991
25;Cundinamarca;25297;Gachetá;2027;Total;10.014
25;Cundinamarca;25297;Gachetá;2028;Cabecera Municipal;5.133
